"","회사이름","회사코드","리뷰코드","직종구분","재직상태","근무지역","등록일자","별점평가","승진기회","복지급여","워라밸","사내문화","경영진","기업장점","기업단점","바라는점","성장예상","추천여부"
"3891",NA,"30139","163488","IT/인터넷","전직원","경기","2015. 08. 17",100,100,100,80,80,60,"체계적인 조직 운영과 상위의 연봉 수준, 그리고 우수한 인재들 사이에서 배울 수 있는 것들이 많다.","보수적인 기업 문화, 상사에 무조건적인 복종(인사고과 불이익시 퇴사도 고려해야할 정도로 상사의 권력이 강함)","제조업 중심의 마인드를 버리고 서비스 중심의 회사로 거듭날 수 있기를","비슷","이 기업을 추천 합니다!"
"3892",NA,"30139","163465","IT/인터넷","현직원","경기","2015. 08. 17",40,60,60,20,20,20,"일의 세분화 및 스케쥴링에 대한 능력 및 경험을 쌓기에는 좋다. 성과급 시즌이 기대된다. 능력에 따른 승진기회가 충분하다.","짧은 납기일, 실수에 대한 엄청난 책임, 책임떠 넘기기와 같은 점들은 단점이다.","인력을 소모품으로 바라보는 시각이나 야근으로 판단하는 문화는 고쳐져야 한다.제조업적인 사고방식은 구글이나 애플을 이기기에 가장 큰 장애물이다.","비슷","이 기업을 추천하지 않습니다."
"3893",NA,"30139","163460","IT/인터넷","현직원","2015. 08. 17","2015. 08. 17",60,80,80,40,40,40,"체계적 프로세스, 높은성과급(일부사업부에 한함), 여러가지 교육프로그램, 자율출퇴근제, 글로벌 경험(전세계에 걸쳐 다있음),무난한복지","프로세스가 너무 많아 잡무가 많다. 일부 사업부에 국한된 성과급  다같은 삼성전자가 아니다. 기본급이적어서 성과급없다면 중견기업수준으로떨어짐. 조직이커서 부서별 분위기가 너무다르다 잘못걸리면 극도의 업무스트레스를 경험하게될것성과주의, 복불복이지만 균형있는삶은 포기해야할수도.엄청 성격들이 급해진다","보고체계가 너무 복잡하고 많다. 긴급성보다는 완성도를 높여야 할것","성장","이 기업을 추천하지 않습니다."
"3894",NA,"30139","162806","경영/기획/컨설팅","전직원","경기","2015. 08. 14",60,60,60,40,40,40,"일이힘든만큼 경력쌓기에도움이된다 배울수있는부분이많다많은인맥을쌓을수있다","내시간이없고 야근 밥먹듯 힘들다 돈은이벌수있지만 군대식 문화가강하다","일의분배가골고루될수있고 사원역량 개발에 힘써주시길일좀 적당히시키시길","성장","이 기업을 추천 합니다!"
"3895",NA,"30139","162741","경영/기획/컨설팅","전직원","충남","2015. 08. 14",80,60,80,80,80,80,"국내 1위기업이라는 자부심을 느낄 수 있음, 자율 출퇴근제 근무 여건, 다양한 복지, 인적 네트워크, 자기계발 지원(교육등)","인사상 남녀차별 존재함(임신도 타이밍!), 다른곳과 마찬가지겠지만 경쟁적인 근무환경, 글로벌 기업이라는 호칭에 맞지않는 보수적인 기업문화, 비효율적인 업무과다, 야근은 필수!!","총괄, 사업부, 부서간의 활발한 의사소통을 통해 적극적인 내부 커뮤니케이션 절대적으로 필요.","성장","이 기업을 추천 합니다!"
"3896",NA,"30139","162545","인사/총무","현직원","경기","2015. 08. 14",80,60,80,100,60,20,"글로벌 단위의 업무 기회가 많음. 회사 자체가 너무 크고 사업장에 갇혀 있다보니 안락한? 느낌이 있음","개인의 성공 보다는 조직의 성공이 절대 우선. 그렇다보니 특정분야에 전문성을 가진 스페셜리스트보다는 다양한 경험을 가진 제너럴리스트가 인정 받음","개개인의 일과 삶의 균형과 커리어 개발에도 많은 관심을 가졌으면..","성장","이 기업을 추천 합니다!"
"3897",NA,"30139","162336","생산/제조","현직원","광주","2015. 08. 13",80,80,60,40,40,40,"힘들긴 하나 고졸 사원이 임원까지 올라갈 수 있는 성과 중시가 장점","인사관리가 제대로 이루어지지 않음, 이해가 안 되는 인력 배치, 전배로 인해 인재들이 많이 떠남","직원들 스스로 소모품인 건 알지만 소모품이라 해도 관리를 잘 해줘야 오래 써먹을 수 있다는 것을 알았으면 함","비슷","이 기업을 추천 합니다!"
"3898",NA,"30139","162140","생산/제조","현직원","경기","2015. 08. 13",80,80,80,60,80,60,"시스템이 잘 되어 있어 안정적으로 돌아간다. 예측 가능한 삶을 살 수 있다","지나치게 시스템화 되어 있어 독창성이 죽음. 주인의식을 갖게 하려면 먼저 주인으로 인정해야","자율과 통제 사이에서 좀더 고민이 필요. 창의혁신과 시스템 사이에는 조율이 필요한 법","성장","이 기업을 추천 합니다!"
"3899",NA,"30139","161888","영업/제휴","현직원","경기","2015. 08. 12",80,80,100,40,60,60,"글로벌 네트워크, 자율출근제, 선진화된 인센티브 제도, 체계화된 프로세스","상대평가로 인한 조직내 경쟁, 인센티브를 못 받을 경우 업계 평균 수준의 연봉, 잔업 특근 있음, 잔존하고있는 군대식 문화","조직내부 경쟁으로 인한 불필요한 소모를 줄일 수 있도록 인사제도 개선, 시장을 선도할 수 있는 아이디어의 사업화","비슷","이 기업을 추천 합니다!"
"3900",NA,"30139","161855","특수계층/공공","전직원","기타","2015. 08. 12",80,80,80,80,80,80,"연봉도 높고 아주 만족한다. 복지는 더할 나위 없이 잘 되어있다. 성과급을 조금 더 주었으면 하는 바램이다.","퇴근할때 눈치가 너무 보인다. 야근을 조금 줄여 주었으면 좋겠다. 업무강도가 너무 세다.","아주 참신하고 좋은 회사 같다. 발전 가능성이 느껴진다.","성장","이 기업을 추천 합니다!"
"3901",NA,"30139","161792","마케팅/시장조사","현직원","경기","2015. 08. 12",60,60,80,20,100,40,"인센티브가제도가잘되어있고 비교적 기업문화가 깨끗함. 개인의사존중해줌","경쟁이 심하고 야근도 많이 한다.때론 불필요한야근도많다.","국내1위에 글로벌 1위로도약하려면 기업문화를 더 뜯어고쳐야한다.불필요한 업무를줄이고 직원들이 더 창의적으로일할수있도록 변화해야한다 마하경영 구호만 외치지말고...","비슷","이 기업을 추천 합니다!"
"3902",NA,"30139","161430","연구개발","현직원","경기","2015. 08. 12",60,60,80,40,80,60,"자율출퇴근제가 어느정도 자리잡아가고있습니다. 부서 by 부서이지만 대체적으로 잘 지켜지고있는듯합니다.","일이 많아도 너무 많네요.. 보통 늦게출근해서 늦게퇴근합니다. 야근안해본적이 손에꼽네요.","회식은 무조건 9시이전에 1차까지만 1종류의 술로만 하기로되어있는데 실질적으로 잘지켜지는지 의문이네요...","성장","이 기업을 추천 합니다!"
"3903",NA,"30139","161393","생산/제조","현직원","경기","2015. 08. 12",100,80,100,60,60,60,"대기업이며 큰배는 잔바람에 흔들리지 않는다무한한 기회","대기업은 어디나 비슷할듯사람 믾은 곳에서경쟁은 감내해야한다","창의적 인재가 필요전진 앞으로로는 더 이상 따먹을 과실는 없음","성장","이 기업을 추천 합니다!"
"3904",NA,"30139","161216","금융/재무","현직원","2015. 08. 11","2015. 08. 11",40,60,60,20,20,20,"좋은제도는많음 육아휴직자율출근등 마케팅인사등일부조직은다닐만함","좋은제도에서 재무는다예외직무순환도어려움 근무량및압배대비 연봉낮음","좀더능동적이고효율적이고개인의라이프가보장되는회사엿음좋겟다","비슷","이 기업을 추천하지 않습니다."
"3905",NA,"30139","161183","생산/제조","전직원","경북","2015. 08. 11",60,20,100,40,60,20,"회사 삼성전자 국내에서1위 지나가는사람한테물어도알수있는곳자부심이 생겼다","파트마다다르지만 상호간에 존중이좀없었고 업무량이 조금많다","사내 복지이런건좋지만 2주주간2주야간이런형식으로바쁠때쉬는날없이돌리는데 사무직만 많은개선을해주시고 생산직은 좀힘드네요",NA,"이 기업을 추천하지 않습니다."
"3906",NA,"30139","160799","생산/제조","현직원","경기","2015. 08. 11",80,60,80,20,20,60,"글로벌 1위기업의 자부심, 다양한 교육기회, 좋은 복지와 다양한 업무경험, 상위권 연봉","비합리적인 근무 여건(반도체 제조센터 기술), 성과급 제도에 따른 연봉 불균형, 팀 분위기 나쁨(반도체 제조센터 기술), 상사들의 구시대적 마인드(반도체 제조센터 기술)","사원들의 교육체계를 잘 잡고 체계적으로 관리를 해주고 분위기 쇄신을 통한 혁신적인 방향제시가 필요함","성장","이 기업을 추천 합니다!"
"3907",NA,"30139","160260","연구개발","현직원","경기","2015. 08. 10",80,60,80,40,60,60,"인적네트워크. 실적에 기반한 보상. 주말근무수당 지급등이 잘 이루어지고 있음.","거대기업이 가진 비효율적인 의사결정구조. 단기실적에 대한 지나친 집착. 잔업이 많음.","단기성과와 중장기적 성장을 적절하게 균형을 맞추고 창조적인 생각이 만들어질수 있는 기업문화 구축","비슷","이 기업을 추천 합니다!"
"3908",NA,"30139","160225","인사/총무","현직원","2015. 08. 10","2015. 08. 10",60,60,80,80,80,100,"복리후생이 잘 되어있음. 시스템화 되어있기 때문에 체계적인 편임","전반적인 문화가 좋지 않음. 경직되어 있으며 간부들은 장기적 관점으로 비전 제시하지 못하는 경우가 많음","제도에만 힘쓰기보다 근본적인 문화개선이 필요. 장기적 관점으로 비즈니스를 볼 필요가 있음","비슷","이 기업을 추천 합니다!"
"3909",NA,"30139","160013","연구개발","전직원","경기","2015. 08. 09",100,100,100,60,80,80,"글로벌 1위기업인 만큼 모두다 정말 열심히하고 최선을 다한다. 일 한만큼 보수가 따라온다.","빡시게 돌아가다보니 정신없이 살게된다. 또 어느 회사나 다 똑같지만 야근이 많았다 물론 부서마다 다른것같다.","퇴사하게된 이유가 막상 가보니 저의 적성과 잘 맞지 않아서 퇴사하게 되었습니다. 회사는 일한만큼 보수도 주고 열심히한 사람에게 기회가 많이 가는것 같습니다.","비슷","이 기업을 추천 합니다!"
"3910",NA,"30139","159854","생산/제조","현직원","경기","2015. 08. 08",100,80,100,60,80,60,"자율출퇴근제, 비즈니스 캐쥬얼, 식당 테이크아웃제도 등의 편한 제도가 있다","고과제도로 인해 승진을 못하거나 부서별 성과금에 따른 상대적 박탈감이 있다","조금더 야근을 지양하고 모든 직원이 개인 생활을 즐길수 있는 선진된 회사 제도가 되었으면 좋겠다","비슷","이 기업을 추천 합니다!"
"3911",NA,"30139","159789","IT/인터넷","현직원","경기","2015. 08. 08",80,80,100,100,40,40,"복지 근무환경등 꾸준히 개선되어가는 부서마다 다르지만 인간적인삶을 누릴수있음","경쟁 성과중심 업무에대한 자유도 낮고 상명하복 직급위주의 상하문화 개인의 의견 반영되기 어려움","경영진까지는 아니더라도 부서장이 개발자와 토론할수있는 문화가되었으면","성장","이 기업을 추천 합니다!"
"3912",NA,"30139","159785","경영/기획/컨설팅","현직원","경기","2015. 08. 08",60,80,80,60,80,60,"책잉감을 바탕으로 전문가가 될수있고 다양한 교육기회, 육성과정이 있슴. 비교적 투명한 인사제도","보수적인 문화. 창의력이 부족한 관행적 업무, 역삼각형 조직구조에서 오는 비효율. 불공평한 성과급.","미래먹거리 조기 결정. 한방향으로 역량을집중할수있는 조직 잋 인사제도","비슷","이 기업을 추천하지 않습니다."
"3913",NA,"30139","159586","영업/제휴","전직원","경기","2015. 08. 07",40,60,100,20,40,40,"일을하는데 최고의 여건을 만들어줌. 교육,복지,급여는  좋음","가정을 포기하게 만드는 업무강도, 늦게퇴근하는  실적위주관리","합리적인 의사결정. 그냥회의하며 업무지시는 이제그만...","비슷","이 기업을 추천 합니다!"
"3914",NA,"30139","159221","마케팅/시장조사","현직원","경기","2015. 08. 07",80,60,100,40,100,80,"글로벌 리더 다운 자부심, 자율출근제, 복리후생, 사회적 기업으로서의 사명감","너무 일을 많이 시킨다. 개인생활과 회사 생활의 조화를 이루기 어렵다.","업무 분배를 효율적으로 하고 명확한 방향을 제시해 주길 바란다","성장","이 기업을 추천 합니다!"
"3915",NA,"30139","159116","전문직","전직원","서울","2015. 08. 06",100,100,100,60,60,60,"복지제도가 좋아서 직원들을 생각해준다고 느끼게 해줌에따라 회사에대한 충성도 상승","수직적문화 군대식문화 상명하복 강요하지는 않는다고 하나 강요하는 것 같은 야근문화","아래에서부터 위로의 의견 수렴도 잘 이루어졌으면 더 좋을 것 같다","성장","이 기업을 추천 합니다!"
"3916",NA,"30139","158986","경영/기획/컨설팅","전직원","서울","2015. 08. 06",60,60,60,60,60,60,"최근에 유 하게 변한 사무 분위기, 높은 연봉과 수직계열","높은연봉에 비례하는 업무시간과 업무량, 수직계열의 조직문화","또 다른 먹거리를 찾기위한 더 많은 개발과 투자.","비슷","이 기업을 추천 합니다!"
